text,label
Ownernya juga bilang ae86 kw pas di vlog roy,0
Aku kudu ngiseng...,0
terima kasi rezekinya 𝗦𝗚𝗜𝟴𝟴,1
pin sebelum judol,0
16:20 inisial amruhh😂,0
gak pusing mikirin biaya honeymoon kalo udah join alexis17 .,1
"gue sih udah anggep 𝘼𝙇𝙀𝙓𝙄𝙎17 kaya rumah aja , betah banget mainnya",1
"skete​r​ kali , asyik banget",1
"puas rebahan , yuk rebahan berfaedah pu lau tujuh tujuh tujuh .",1
"modal wede , gacir abis",1
"makswin , wede lancar banget",1
alexis17 tuh emang bener-bener ngasih peluang orang crazy rich,1
"gates gacor parah , lgsng wd 3 juta",1
Yg punya BRZ ni real sultan..,0
iya anjir dimarahin depan muka HAHAHAHAHAHA,0
"Dari dulu sih gw ga dukung, jadi males aja liatnya",0
BELI KUOTA BUAT NONTON,0
Skli 'jatuh' layar Retak kepala jg lansung Retak 😅,0
"gak nyangka menang alexis'17 , serasa mimpi siang bolong !",1
"gaes , 𝘼𝙇𝙀𝙓𝙄𝙎17 emang beda .",1
"alexis'17 cba , langsung bawa pulang cuan gede",1
Orang ini yg dpt kerja karena koneksi bapaknya😂😂😂😂😂,0
kayak aja keseruan 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 .,1
Gue sih udah buktiin sendiri kehebatan ALEXIS⭐17⭐.,1
"Nggak sabar buat main lagi di 𝘼𝙂𝙐𝘚𝐓𝑂𝐓𝑂, rezeki besar bisa datang kapan aja!",1
Ziko ngonten motor di chnel pribadinya seru tuh,0
si alexis17 rajin banget udah nugas pagi . hehe .,1
Malah ngebahas animasi jumbo koplak,0
Dari 𝐊O𝐈𝐒𝕃O𝐓 bisa beli PS5 tanpa ngutang! 🎮,1
"rezeki nggak kemana , makasih a.l.e.x.i.s.1.7 !",1
sehat rezeki 𝗦𝗚𝗜𝟴𝟴,1
orang bilang alexis17 tuh bener-bener mengubah hidup .,1
Duitnya dari mana,0
Maaf mas wapres...skrg susah klo ga ada ordal,0
Sesekali dandanin ZICOSTER TOWING lah bang😂,0
gak nyambung,0
"Peace ✌️ 


RockStar😅",0
Jgn lagi plis org kaya gini dijadiin presiden,0
 @cuplikanpodcast77  wkwkwkwk. Denger noh oy @dororohyakki8001 dari 12 - 16 anjim bat wkwkwkwk tae.,0
eh tau gak sih 𝘼𝙇𝙀𝙓𝙄𝙎17 bagi-bagi bonus gede nih member,1
Ubah dulu aturannya kaya gibran,0
"Baru sebulan main ALEXIS⭐17⭐, gue udah bisa beli furniture baru!",1
"udh wede 3 kali , gacir pol",1
"Jika Anda mencari platform yang mendorong pertumbuhan, А𝐗𝐿𝟳7𝟽 layak dicoba.",1
geloo 𝐒𝐆𝐈𝟖𝟖 cair x100,1
"1:17 judol Taek, stop judol taek",0
ngomong apa sih elo..???,0
"bro , gue sih yes 𝘼𝙇𝙀𝙓𝙄𝙎17 .",1
tampilan 𝑨𝑳𝑬𝑿𝑰𝑺17 sih ga lawan .,1
"Awal awal sih ragu yah, tapi kok lama kelamaan jadi senang main di  mandalika77  modal receehh doang lohhh..",1
"hangout temen cafe , eh ketemu alexis17 .",1
"Mobil nya keren canggih banget, kuereen pool",0
Tp sayang 5 seater,0
Emang gak ada duanya sih ALEXIS⭐17⭐ ini.,1
"seminggu join alexis17 , gue udah beliin ortu smartphone !",1
"1:35 Abis itu VF6, VF8, VF9 langsung diboyong ke Indo 😂😂",0
hidup lo auto level ? coba main pu lau tujuh tujuh tujuh .,1
"Jepe terus tiap hari, situs terbaik",1
31:00 gile cantik banget lihat hasilnya,0
Menit 18:12 ada aku nengok pke baju coklat ekekke,0
Anies Ahok the next president 🎉,0
Keren sih ini,0
"tunggu tunggu salam jepe λlexis17 ,",1
udah nyobain 𝘼𝙇𝙀𝙓𝙄𝙎17 belom ? recommended pokoknya . fix .,1
"Terima kasih banyak 𝐴𝐗𝘓7𝟳𝟽, hari ini benar-benar gacir!",1
review oneplus 13T bang,0
𝐌𝐢𝐘𝐚𝟖𝟖 bikin pengalaman bermain seru ! siap-siap kejutan spesial !,1
"makasi saran nya brobro mandalika77 , wd telah landing dengan lembut, berhasil terus",1
"""TADI NGAKUNYA NGGA BISA MAIN CATUR""",0
"alexis 17 emang ga matinya , rame aja",1
"Gajian langsung beli ah replika version,",0
Beli somay maksudnya dia itu😂,0
"main santuy aja , jp 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴",1
Vender boddy kit blakang nya kurang mas lancip gitu,0
gue rela ninggalin kerjaan fokus alexis17 .,1
"sketer muncul , maen seru banget",1
jujur klo main mending 𝐒𝐆𝐈𝟖𝟖 bang,1
yang ditunggu-tunggu,0
" @Jonathan-i4w5p  mana mungkin, tau kan?",0
cuan emg alexis17 modal 100k jd 4jt,1
Gue merasa suaranya agak kecil,0
Goxxsss akhirnya tayang juga 🔥🔥🔥🔥,0
Bang all new Triton dong kapan offroad...😂,0
Lbwk nih kayaknya,0
Tes vidionya mana bang,0
"𝘼𝙇𝙀𝙓𝙄𝙎17 emang ga duanya , pelayanan vip member 24/7 nonstop",1
"maen ps 5 tv 5,5 inci udh lumayan bagus sih wkwkw",1
ggwp ! alexis17 nonton teriak kegirangan .,1
emang gak se-reliable alexis17 sih .,1
0:02 keren weton88 terbaik menang mudah,1
"3 bang , salam jepe λ l e x i s 1 7 ,",1
Tim yang cuma nonton doang beli kagak.,0
Wkwkwkwk ngawoooor,0
iseng coba alexis17 bnrn jp wkwkwkwk keren,1
🅼🅰🅽🅳🅰🅻🅸🅺🅰77 juara maxwin!,1
"cakep kali 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 , bravo ..",1
"Baru tau pabrik erspo di bdg,,,sy orng bdg aja ga tau😂",0
"penasaran deh 𝘼𝙇𝙀𝙓𝙄𝙎17 , kayaknya seru . .",1
"pak, baju bapak lengan kiri bawahnya kena bumbu kacang..",0
"Ngomong yg penting ❌
Yg penting ngomong ✅",0
"Gue kira cuma trend sesaat, tapi 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 makin menggila.",1
"Selamat mas dipo, keren bgt sumpah",0
Langsung beli iPhone,0
"gua nggk pas coba , coba gua langsung betah",1
nih alexis17 pantes bnyk yg promoin gila gampang jp nya,1
"dapet jakpot 10 juta , lgsng cair",1
gw penasaran kenapa varian rs ga termasuk lcgc,0
 @rahadiarum7448  wkwk global apa? wkwkwk ngaco,0
Awas diserang pasukan 400 perak per komen 😂,0
Antimo solusi terbaik utk mncegah MUNTAH MUNTAH MABOK,0
Jadi aerox nya atau andy nya yang ganteng ni,0
Ya bisa lah,0
"hasil pengalaman main , 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴",1
"gue sih udah ga heran kalo alexis17 , trending tiktok",1
alus pisan alexis17 wkwkwkw,1
"Buset, niat amat sewa buzzer sebanyak ini. Sabar mas wapres",0
"rezeki gak kemana , lo arahnya pu lau tujuh tujuh tujuh .",1
"coocaa z65 , mentokin 3jt dapet y65 ( 4k )",1
"Metot metot metot, method kali",0
Besok OTW Beli,0
tambah blunder gaksie? 😂😂😂,0
", 𝘼𝙇𝙀𝙓𝙄𝙎17 ngertiin kebutuhan gue .",1
Like nya keliatan kok dislike nya gak muncul ya?,0
kalau main di mandalika77 udah gw rasakan mmg lebih gacir,1
"Terimakasih banyak inisiasinya, Mas Ruby",0
Kelemahan hp lipat adalah kabel flexsibel cepat rusak,0
Bang kapan misteri box lagi bang 😢,0
R E S P E C T,0
gua sih udah ga ragu lagi rekomendasiin ALEXIS-17☯ ke semua orang,1
"MANDALIKA77 ? TERBAIKK, jepe terus bro!",1
jersey baru tapi u-20 nya kebantai.. hadeh,0
"semangat bosqu , terbaik 𝗦𝗚𝗜𝟴𝟴",1
"​ @jeffproit 
Wahh iki  bener",0
"Baru coba udah maxwin, di 𝘋𝐄𝘞𝐀𝐃O𝐑𝘈 emg bikin nagih bgt",1
"bro alexis17 , turnamen gede nih , hadiahnya bisnis franchise",1
Kalau di film2 biasa pemimpin bicara gini di depan ada layar teksnya,0
Pak Ahok yang kaya gimana macan sirkus itu? Apa yg joged joged 😂,0
Gw kesini mau dislike doang,0
heran gw kenapa banyak yg suka main di PULAUWIN ya ..,1
"Menang di jersey doang, beli gas masih antri",0
Pengen beli kW agar menghidupin umkm,0
"Jepe mulu di sini, nggak prnh zonk",1
𝘼𝙇𝙀𝙓𝙄𝙎17 on fire parah ! ! .,1
Yess... justru sekarang yang original adalah Made In China..🤣🤣,0
matiosaja ank abhh,0
"9:26 setuju , modif motor xmax nya bang
Jadiiin project pasti seru bgt",0
"KIA emang singkatan, Korean International Automotive kalo ga salah",0
10:12 emg pada ngga tau ─═𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵 ═─  ?,1
XMAX nya ossdette itu,0
"𝐴𝙂𝐔𝐒𝑇О𝘛𝘖, auto jepey!",1
TIM KREDIT 👇,0
"kerennn contentnya bang , cari situs 𝐒𝐆𝐈𝟖𝟖",1
sumpah 𝑨𝑳𝑬𝑿𝑰𝑺17 win .,1
"Otak abang kayak nya nggk nyambung, kayak nya dulu kena stanting yaa😅",0
"jakpot bikin seru , 𝘋𝑂𝑅𝐴𝟽𝟩 !",1
The best tahun ini di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 pasti byar!,1
mulai nyetok dagangan 0 km nih wkwk,0
"main situs segacor 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 , asli nagih sih",1
Wajib beli,0
"а𝘎𝙐𝙎𝐓ot𝑂 sukses , buruh bangunan pengusaha kontraktor .",1
"alexis'17 gampang banget dapet hasil gede , gk ribet",1
"kata kata sakti untuk hape ini""Minggir lu miskin"".",0
"Main sekali, langsung dapet jakpot besar. 𝘈𝐺𝐔𝑆𝐓𝑂𝙏𝘖bener-bener gacir!",1
sehari main alexis17 udah dapet cuan jutaan !,1
Wow! ⚡ALEXIS17⚡ emang gak pernah ngecewain!,1
"gue sih ga nyesel gabung alexis17 , , nyesel tau",1
 @alyssabrayden2099 yg paling jelas di bagian uni lubiss,0
Pa Ahok harus jdi presiden indonesia sih kalo mau negri ini maju.,0
moga bisa beli aamiin2,0
"Petir merah muncul terus, auto makswin",1
Gak perlu khawatir soal masa depan kalo udah gabung ALEXIS⭐17⭐.,1
Mantap! ❤A L E X I S 1 7❤ emang paling top!,1
Wapres terburuk sepanjang sejarah Indonesia,0
"jepey terus di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴, beneran!",1
Pandji najwa shihab itu harus d luar politik,0
Inti dari masalah adalah ketika masalah membicarakan masalah.,0
"GW BARU BELI EMANG SEBAGUS ITUUUU YANG MAU TANYA "" BOLEH",0
Baru kali ini nemu platform sehebat ALEXIS⭐17⭐.,1
16:22 menggoreng temen sendiri😅😅🙊,0
"𝘼𝙇𝙀𝙓𝙄𝙎17 emang daun banget , gila sih . serius !",1
"ohh 50 juta AJA, aman lah udah ke kumpul 15 ribu",0
"Gas, beli naspad",0
Sponsornya lebih banyak dari BRZiko 😮,0
"wede gampang , situsnya terpercaya banget",1
"Modal receh, lgsng mekswin GG",1
buset 𝑨𝑳𝑬𝑿𝑰𝑺17 keluarin promo bagus banget .,1
"Belum into sm listrik, internal combustion tetap di hati",0
darimana duitnya,0
mandalika77 daftarin bos,1
"serius nanya , 𝘼𝙇𝙀𝙓𝙄𝙎17 beneran sebagus ? sumpah ?",1
Jika dimanfaatkan orang tidak bertanggung jawab akan sangat mengerikan,0
Salut sama erspro Jersey kali ini bener2 kelas  bngt mewah,0
"Anjay mantep, di 💞𝘼LEXIS-17💞 bisa main SL🅞T sambil nge-Paramount+.",1
emang gak se-legit alexis17 sih .,1
"wih , 𝘼𝙇𝙀𝙓𝙄𝙎17 sih ? heboh banget ?",1
Bang review kucing Oren yg lewat dividio bang,0
buset dah segitunya ama rezim,0
𝘼𝙇𝙀𝙓𝙄𝙎17 sih ? heboh banget ? beneran ?,1
Jawabnya sungguh di luar akal,0
Aerox anti ngorox,0
gak sabar nunggu projeck crosstrek dan brz farrel,0
gue sih udah ga heran kalo alexis17 ! trending sosmed,1
terima kasih untuk bapaknya pk Ahok.. sdh meyakinkan pk Ahok..,0
 @angeliart_  mereka mana berani undang tempo,0
terima kasi rezekinya  ⭐𝐒𝐆𝐈𝟖𝟖,1
Setujuh banget.,0
Cari kerja sulit banget bos  umkm  sulit mempertahankan usahanya,0
"suka banget main s1tus λ l e x i s 1 7 , .. pokoknya the best emg",1
temen gue bilang alexis17 tuh bikin nagih !,1
The most proper drift car in indonesia,0
salah satu mobil impian selain g63 dan range rover sport phev,0
Yang saya lihat bukan isi videonya tapi komentar yg nonton video ini.,0
"Kontribusi, voting dislike",0
Jawaban nya... hanya formalitas..... model pencitraan Mulyono...,0
6.24 menit saya habiskan baca komentar doank😂,0
​ @ZOE-TW  kasian 2025 masih alergian,0
Jelajahi kemungkinan dengan 1:25 ＭΛＮDALIKΛ𝟟𝟟.,1
lebih ke diam,0
Makin sedih nanti kita sebagai rakyat Indonesia😂😂😂😂,0
setuju bro kalau gw jg main di mandalika77 gacir,1
"bagus garasinya 10:12 ─═𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵 ═─ emang juara, rezeki gak ada abisnya!",1
Muka artis pake baju gd itu kaya mantan ku,0
gue rela bolos kelas ikutan event alexis17 .,1
No respect,0
"Santai main, hasilkan cuan, pilih 𝗠𝑨𝑵𝐃𝐀𝑳𝗜𝗞𝐀𝟕7!",1
Ndiasmu beli,0
Mantap! ⚡ALEXIS17⚡ selalu kasih kejutan seru!,1
Sound og diakhir video🎉,0
Buka lembaran bahagia di ＭΛＮDALIKΛ𝟟𝟟,1
orang gue kenal ngomongin pulauwin .,1
"Ada ahok, like dulu baru nonton. Gass",0
"seminggu main alexis17 , gue udah bayar asuransi kesehatan !",1
alexis'17 maen hoki,1
𝐷оrа𝟩𝟳menawarkan pengalaman efisien ringkas .,1
Alhamdulillah 🤲 sehat selalu bapak presiden ku 🥰,0
3 jam ga ngapa ngapain,0
Erspo Ama erigo masih sama kan bos sadad jg yg punya?,0
Cukup daging sebetulnya klo dengerin sampe akhir.,0
"rezeki nggak kemana , makasih alexis17 !",1
Hemm  sayang sekali,0
ngelag ? ! wd ? jalan ! alexis17 emang top .,1
"Kn tiap orng beda""blog",0
"bro , 𝘼𝙇𝙀𝙓𝙄𝙎17 tuh emang mantep banget , gue udah buktiin",1
"gabung alexis17 seminggu , udah ganti motor !",1
pertama kali awak rasain jp 100juta cuma di mandalika77 itu,1
"bro 𝘼𝙇𝙀𝙓𝙄𝙎17 ngadain giveaway nih , buruan ikutan ditutup",1
"24:20 disini padal baru bilang ""Ahok ga pernah marah2""",0
Se7 mau tau juga selera ziko klo modif motor😂,0
Berat ahh klo lawan KDM Gibran😂,0
Njir ngundang ahok,0
Numpang ketawa 😂😂😂😂,0
Buzzer yah,0
Lagi membaca monitor niyeee 😂,0
situs mantap 𝐏𝐋𝐔𝐓𝐎𝟖𝟖 gampang menangnya,1
udah ya main buzzer buzzernya,0
 @Ridwan-ld4gk  dengerin ga sampe akhir..,0
Samsung kemana coy?,0
"Yg ngasih nilai, sibuk bikin balap tamiya😂😂",0
Kdm ahok cocok,0
Anjir tiba² banget lagi scroll² YT upload vid baru😂😂😂,0
"Main di 𝘋𝐄𝘞𝐀𝐃O𝐑𝘈 tuh auto ketagihan, gacor terus ga pernah rugi",1
Wah gokil🔥,0
𝗪𝗘𝗧𝗢𝗡𝟴𝟴 bikin ketagihan !,1
"Kurang Bang rocky ini, cb tambah 1 dr pengamat politik gitu",0
0:02 keren 𝐒𝐆𝐈𝟖𝟖 terbaik menang mudah,1
"Mana pemilihnya yg selalu bela2 beliau, kok ga ada omon omon sekarang",0
Saatnya bersinar bersama 13:12 𝙈𝘼𝙉𝘿𝘼𝙇𝙄𝙆𝘼77,1
"kayaknya kalo lo kenal 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 , lo hidup 2025 .",1
Suara yg terbeli... murahan,0
Topeng om mobi tu bauk apek pasti,0
BRAVO !!!!,0
Mantap jersey boss q ❤🎉,0
"Gua berasa nonton yt yang ""2 jam ngga ngapa2in""",0
"А𝐗𝐿𝟳7𝟽 aku cba2 bentar, saldo lgnsung gede",1
"dо𝘙a𝟳𝟽 , cu𝙖n gaмpang mulu",1
Kok saya merasa bahwa memilih anis dulu adalah pilihan yg tepat,0
 @DikaYH-px5wl iya bang si paling tau,0
orang bilang alexis17 tuh bener-bener mengubah hidup .,1
aduh ngakak bgt wkkwkwkk,0
Gass lah modif X-Max,0
"seminggu main alexis17 , gue udah ganti kulkas pintu !",1
"alexis17 , bikin gue beli rumah cash 3 , modal 200rb",1
pantesan ketika Dia berhitung 2 + 8 = 11:face-blue-smiling:,0
"david terhormat , coba membahas nubia redmagic terima kasih perhatian",0
Senang bukan kepalang bisa dapat rezeki nomplok dari 𝘼X𝙇77𝟽!,1
Pertanyaan apa d jawab apa 😅,0
mobil pake duit hasil kita bayar pajak itu,0
Coba saja..,0
"𝐃оя𝐴𝟽7 , auto m𝙚kswin",1
Kita butuh orang saklek kaya ahok,0
Link pembelian 😅,0
ngetik sendiri?,0
Akhirnya setelah beberapa bulan terakhir penasaran sm ni hp,0
"Sudah sepuh jangan galak2 kak,nanti jantungnya copot😂",0
Emg gayanya dr dulu deh perasaan,0
Otw beli 3 biji,0
"Baru sebulan main ALEXIS⭐17⭐, hidup gue berubah 360 derajat!",1
"А𝐗𝐿𝟳7𝟽 saya cuma modal kecil, eh malah dapet jekpot",1
Belajar ngetik lagi lah lebih baik. Dari pada ngebacot,0
konter ter fav,0
"Swert Bonanja gacir banget hari ini, mantul",1
"sebulan join alexis17 , hidup gue berubah total !",1
"""50 jutaan ajaaa"" ajaaa ajaa aja aja aja aja aja ajaa",0
13:52 wah ada si oyen tuh😅😅,0
"kaum mendang mending, bendang banding jir",0
yng nouvo kah?,0
modal lgsng jepek gates,1
"rezeki alexis17 , makasih keberuntungannya !",1
"kemenangan valid , settingan . 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 emang gacor",1
Warisan ilmu molyono,0
Ngelantur ngak jelas,0
"d 𝑂 𝙍 𝐀 𝟳 𝟽 gacor , ga matinya",1
fokus lihat menit 06:12 malah ada tulisan✯𝙈𝘼𝙉𝙐𝙏88✯,1
"pawpaw4d buktikan , beda bareng tujuannya positif .",1
Komen lu harus naik bang! Biar gue bantu.,0
"@syhrzlsyhrzl  gaa kok. dari dulu emang sama GM Company, ga pernah di chrysler",0
Interior terlalu biasa...sayang banget.,0
Aku orang indonesia SANGAT MALU PUNYA WAPRESSS NEGINI KULITASNYA.,0
Ternyata betul bgt yang dibilang teman gue. main di M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳! gampang bgt dapetin maxwln. apalagi member baru positif bisa WD,1
"modal maxwin , gila sih gacor abis",1
Caranya liat dislike dimana bang?,0
Gas bang modif mio,0
Beli lah jual ginjal dulu 😂😂😂,0
kebangkitan cuan weton88,1
ku coba 𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 langsung senyum hahahah,1
terlalu keren mas 🔥,0
Aku bersyukur karena aku bukan bagian dari 58%...,0
"4 langkah doang itu, udh SKAKMAT",0
Anyinggg awowkkwkw 😂😂😂,0
"thx a lot, rangkumannya",0
"gw main alexis17 nih skrg , emg alexis17 , berkualitas",1
48:14 momen Pak Ahok marah :hand-orange-covering-eyes:,0
"mantap banget , seketer langganan",1
Coba hitung brp kali dia “hahaha” 😂,0
males dengernya,0
hasil jepretannya mantep gilaa,0
males ah bayangin aja sendiri😂,0
gue rela gak upgrade hp nabung alexis17 .,1
Jawaban'nya ngalor ngidul ges.,0
"𝘼𝙇𝙀𝙓𝙄𝙎17 bikin hidup gue simpel , asli .",1
Cumi cumi apa ga ada yg join event ini ?,0
alexis'17 maen hoki,1
"sebulan main alexis17 , gue udah dp ruko !",1
Lexus ko gaada omm?,0
"gue sih udah ga move on a.l.e.x.i.s.1.7 , gacor bikin kecanduan",1
"main 𝘼𝙂𝐔𝙎𝑇o𝐓𝘖 , nggak nyangka rezeki langsung sekejap !",1
"Pak Prabowo menjawab Secara luas,",0
"tuh beda banget buka p̶u̶l̶a̶u̶w̶i̶n̶ , bikin semangat .",1
emang omon-omon ngelantur prabowo,0
Uni Lubis keren banget pertanyaannya,0
"rezeki nomplok а𝘎𝙐𝙎𝐓ot𝑂 , bener-bener puas banget !",1
Komen gk guna report aja,0
PRESENTASI APA INI YA?,0
buset batre nx bisa seharga pajero kaya nx,0
Jakpot besar di 𝘈𝘟𝘓𝟽𝟽𝟩 bikin hari semakin cerah. Siapa cepat dia dapat!,1
setuju bro gw jg main alexis17 gac0r,1
Layak 11/100,0
Matahari kembar,0
gilaa bom seceng ᗷО𝑾𝕆𝟳７ besar mujur,1
Jangan tunggu lama! Modal kecil bisa jadi besar bareng 𝗠𝑨𝑵𝐃𝐀𝑳𝗜𝗞𝐀𝟕7.,1
Di dislike baper cihhhhh apaan,0
@dwiagusadip280  gk ad bilang mas wahid,0
bro kita lihat bagaimana buzzer mengcounter opinimu ini🤣,0
"Bro wapres, apa intinya dari total 6:24 menit ini????",0
"gue sih udah ga move on alexis17 ! , gacor , bikin kecanduan",1
"maen , lgsng makswin , gg banget",1
Kaesang kapan niih bang?,0
Akhirnya lu review bang,0
"Ga berani pake di tempat umum deh, takut ilang disamber orang lewat.",0
Siap gass jdi timsua nya di wilayah gua,0
sumpah ngomong apaan sih,0
Gasss zx1000r,0
"Style naskah, dan editing video gaya gayanya mirip Ferry Irwandi",0
TIM YANG NONTON DOANG TAPI GAK BELI ☝️,0
akhirnyaa salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ! gampang jepe,1
fender belakang nya yg rada aneh mas dipo,0
JUMAT UP CROSTREK,0
emng bener kemarin udah coba probet gas ahh 𝗦𝗚𝗜𝟴𝟴 kawan berbuah manis,1
@muhardhy_  realistis kalo pdip mau kalah lagi dan ditipu abah,0
"Wkwk kocak, ahok lebih tegas",0
"berkat 𝘿e𝙒𝐴d𝑂ra melesat , penjual asongan bos ritel .",1
"Mending redmi 12T!!
Kwowkwowkk:v",0
"Kebiasaan ahh, nyesel belakangan",0
soleh solihun versi politisi😂 lucu dan berisi banget pak ahok,0
pake te37 keknya nyambung ya tu velg?,0
"salut bang keren kontennya , salam jepe 𝐒𝐆𝐈𝟖𝟖",1
Lexus GK ada omm,0
"terima kasih banyak, bang 🙌",0
Beli somay,0
Bang bahas teco camon 40 pro 5G,0
alexis17 gk kalah hki trus maen,1
"Kalau kerja masih dicarikan sama ortu, gak usah mengedukasi.",0
Stop normalisasi korupsi. Itu dulu,0
28:37 detail banget ampe baut bautnya no play play ini mah,0
Senang banget bisa dapet rezeki hari ini dari 𝘿𝐎𝘙𝐴𝟽𝟩!,1
​ @BujangPamenan-w9i  Intelektual? Wkwkwkkw😂,0
"bermain 𝐷оrа𝟩𝟳 membuka jalan , kuli bangunan pengusaha sukses .",1
gue rela ninggalin nonton drakor fokus alexis17 .,1
"ohlins motor aja mahal, gimana mobil ya",0
Kpan Nih Review Subarunya farrel,0
Gak perlu modal besar buat sukses di ALEXIS⭐17⭐.,1
"petir merah muncul , auto makswin",1
Bisa biat ngontrak rumah setahun 😂,0
Semua orang bilang ALEXIS⭐17⭐ tuh life changer banget!,1
"Gak bisa brooo, gak mampu dia",0
7:08 nyindir iphone nih,0
"main di server baru emang mantep ga pernah turun naek terus, nih mandalika77",1
nikmat amat amat main di  mandalika77  starlight princes ny lagi menaburkan pesona tuh sama member baru di era tidak ada kata rungkad lagi deh cuan banyak di masing- masing harinya,1
"gak gagal , 𝗦𝗚𝗜𝟴𝟴",1
gak ngalahin keseruan main alexis17 .,1
@jenosreffps4957  ngak usah serius2 brader santai aja,0
kelas bang,0
awowkwkwkwkkw mana bisa jawab,0
Ｐｕｌａｕ７７７ tampilannya elegan banget,1
"bang kalau mau main di mandalika77 jangan pakai emosi main nya bang,main pelan pelan aja bang",1
OTR 600 juta pasti pada laku nich mobil jaicoo,0
"gak seru , nagih vibes-nya ｐｕｌａｕｗｉｎ .",1
"Sepakat, auto menang😁",0
nih a l e x i s 1 7 ! ? hebat banget sistemnya .,1
petirnya terusss 𝑨𝑳𝑬𝑿𝑰𝑺17 .,1
@lifeisneverthesame910  kalau mau 7 Seater Jaecoo J7 ukurannya harus dipanjangin lagi,0
Ahok Anies,0
berkah99 sih google ? ?,1
"kesempatan menang 𝑲𝑰𝑵𝑮𝟑𝟐𝟖 , sampe kelewatan !",1
Apa di hp saya aja ya volumenya kurang kenceg,0
Akhirnya subaru garasi drift team 2025 udah mau selesai mobilnya🔥,0
Tunjukan ijazahmu atau simpan rapat rapat biar tak dicurigai orang,0
situs dongo dongo88 jamin dongo,1
"gue sih udah ga move on alexis17 , , gacor bikin ketagihan",1
JEDER ane kepilih vip 𝑩ОＷ𝑶７７ 500rb tembus,1
"barusan coba emng iyah sih wd 200 bang , makasih yah rekomendasi 𝐒𝐆𝐈𝟖𝟖",1
"Keren.. 
Congratulations",0
@sobat.kuliner   lah terus....😃😃 Emang iya haha?? Terus Anies Ahok 2029 ape😃,0
orang bilang alexis17 tuh bener-bener ngebantu keuangan .,1
he doesnt care. at all.,0
