comment,final_comment,label
"Raditya menikmati bngt cerita dr pak dokter, gw yg dengerinnya sdh ngilu2 gmn gitu. Bang radit psikopat xixixi😂",raditya menikmati banget cerita dari pak dokter saya yang dengerinnya sudah ngilu2 bagaimana begitu kakak radit psikopat xi,0
16:44 pertanyaan psikopatnya keluar 😁,pertanyaan psikopatnya keluar,0
pandu adalah gw ketika kumpul sama2 orang2 cerdas.,pandu adalah saya ketika kumpul sama-sama orang-orang cerdas,0
Seru banget wey!!!,seru sekali wey,0
40:00:00,,0
"Bang Radiiiitttt, profesi Nelayan, Petani, Masinis, Pilot, Dokter spesialis lain juga yaaaa Banggggg",kakak radit profesi nelayan petani masinis pilot dokter spesialis lain juga ya kakak,0
"Coba deh lihat ke Pandu. Dengan latar belakang pendidikannya dia mampu ngimbangi lo,, nggak kosong lo dia. Ini fakta kalau sering ngumpul sama orang pinter bakal ngikut pinter juga 😊",coba deh lihat ke pandu dengan latar belakang pendidikannya dia mampu ngimbangi kamu tidak kosong kamu dia ini fakta kalau sering ngumpul dengan orang pintar akan ngikut pintar juga,0
Asam folat yaaa bukan asam sulfat.,asam folat ya bukan asam sulfat,0
Gw nonton ini smbil mkan ikut lmes gw ngbayanginya😅,saya menonton ini sambil mkan ikut lmes saya ngbayanginya,0
Seru banget obrolannya 😍 pembawaan dokternya enak bgt,seru sekali obrolannya pembawaan dokternya enak banget,0
"Dari podcast ini, bang Radit sedang mengumpulkan materi untuk menulis cerita 😅",dari podcast ini kakak radit sedang mengumpulkan materi untuk menulis cerita,0
"Dikasih ilmu, alhamdulillah",dikasih ilmu alhamdulillah,0
Seru yaa... 👍,seru ya,0
"Sumpah, mahal banget iniiiiiii",sumpah mahal sekali ini,0
Next utk pelengkap undang dr ryu hasan juga donk bang,next untuk pelengkap undang dari ryu hasan juga dong kakak,0
Pengen rewatch hosplayyy gara gara nonton ini😩😩,ingin rewatch hosplay gara gara menonton ini,0
Suka bangettt!!!!!,suka sekali,0
Kaya film get out,kayak film get out,0
keren hehe,keren he,0
18:54  Radit kepo cara membelah nya FIX PSIKOPAT 😂,radit penasaran cara membelah nya fix psikopat,0
DR tenma Live Action,dari tenma live action,0
Wah agak ngeri sih tapi ilmu,wah agak hebat sih tetapi ilmu,0
menarik banget sih ini,menarik sekali sih ini,0
"Keren banget dokternya, penyampaiannya juga enggak berat",keren sekali dokternya penyampaiannya juga tidak berat,0
"Bang, undang dr. Ryu juga, neuroscientistttt, pliss.",kakak undang dari ryu juga neuroscientist pliss,0
"gakuat nonton ini ngilu kepala jadi sakit, padahal konten yg lain gapapa, kyk otak ku gaterima klo jadi pembahasan",enggak kuat menonton ini ngilu kepala jadi sakit padahal konten yang lain gapapa kayak otak ku gaterima kalau jadi pembahasan,0
"bang radit, sumpah dah ini tayangan dah berapa kali saya tonton soalnya seseru itu, another session ama pak dokter ini boleh dong banggg hehe.",kakak radit sumpah sudah ini tayangan sudah berapa kali saya tonton soalnya seseru itu another session sama pak dokter ini boleh dong kakak hehe,0
Salfok dgn Judul vidio ini dan spontan berkata kok benar juga ya! 😅,salah fokus dengan judul vidio ini dan spontan berkata mengapa benar juga ya,0
"Dokter tirta dong bang, pengen tahu reaksinya kalo ngomong sama pandu tentang kesehatan 😂😂",dokter tirta dong kakak ingin tahu reaksinya kalau mengomong dengan pandu tentang kesehatan,0
"Awalnya kupikir bakal membosankan ternyata MasyaAllah banyak ilmu yg didapat, keren kerennnn... sehat2 terus Pak Dokter",awalnya kupikir akan membosankan ternyata masyaallah banyak ilmu yang didapat keren keren sehat-sehat terus pak dokter,0
"bang radit, tolong undang psikiater dong bang, mau belajar juga, plis",kakak radit tolong undang psikiater dong kakak mau belajar juga tolong,0
"Bang undang lagi dokter2 spesialis muda. Keren banget ini obrolannya. Gk hanya dokter sih ya, ahli2 lain jg keren pasti ya. 😊",kakak undang lagi dokter2 spesialis muda keren sekali ini obrolannya tidak hanya dokter sih ya ahli2 lain juga keren pasti ya,0
"mndadak inget hospital playlist, prof.chae song hwa",mndadak ingat hospital playlist prof chae song hwa,0
adain part 2!!,mengadakan part,0
"Iya lagi.. sebagai nakes gue jg bru sadar klo kita punya tombol aktif. Kayak gue orangnya jijik'an diluar jam kerja gue. Gue bisa muntah2 cuman karena lihat ludah di lantai. Tapi klo saat kerja, megang ee' pasien aja gue bisa biasa aja😅.",iya lagi sebagai nakes saya juga baru sadar kalau kita punya tombol aktif seperti saya orangnya jijik an diluar jam kerja saya saya bisa muntah2 cuma sebab lihat ludah di lantai tetapi kalau saat kerja memegang ee pasien saja saya bisa biasa saja,0
"Sering2 ngundang spesialis gini bang, seru nih. Luar biasa sih, kontennya out of the box banget",sering-sering ngundang spesialis seperti ini kakak seru nih luar biasa sih kontennya out of the box sekali,0
"Pertanyaan Pandu terkadang kayak bikin memalukan, tetapi ternyata itu ada hal penting ketika dijawab si dokter. Thank you, Bang. Banyak pelajaran!",pertanyaan pandu terkadang seperti membuat memalukan tetapi ternyata itu ada hal penting ketika dijawab si dokter thank you kakak banyak pelajaran,0
"Sejak radit bertanya bagaimana cara membuka kepala, tanya jawab lanjutannya bikin merinding/ngilu 🥲",sejak radit bertanya bagaimana cara membuka kepala tanya jawab lanjutannya membuat merinding ngilu,0
sebelah bang radit siapaa si busett ganggu bangett,sebelah kakak radit siapa si busett ganggu sekali,0
"Terima kasih dokter ryan, radit, pandu. Kontennya mantep banget, gue setuju dengan kata dokter ryan soal wanita lebih sering menahan sakit. Karena ini kejadian sendiri di keluarga saya, ibu menahan sakit begitu lama disaat ayah saya juga sakit dan dalam pengobatan.
Ketauan kalau ibu sakit ya pas udah di penghujung hidupnya. Semoga semakin banyak yang sadar dengan kesehatannya. Terima kasih semuanya, konten yang sangat bermanfaat ❤",terima kasih dokter ryan radit pandu kontennya mantap sekali saya setuju dengan kata dokter ryan soal wanita lebih sering menahan sakit sebab ini kejadian sendiri di keluarga saya ibu menahan sakit begitu lama disaat ayah saya juga sakit dan dalam pengobatan ketahuan kalau ibu sakit ya pas sudah di penghujung hidupnya semoga semakin banyak yang sadar dengan kesehatannya terima kasih semuanya konten yang sangat bermanfaat,0
"Inilah kenapa dulu gue suka nonton dora & diego. Dari dia, gue belajar banyak hal. Terutama kesabaran :)",inilah kenapa dulu saya suka menonton dora diego dari dia saya belajar banyak hal terutama kesabaran,0
One of the best podcast ever 💯,one of the best podcast ever,0
thanks dr ryan!,thanks dari ryan,0
"ini bang radit-pandu ngomongin kateter, dokter pandangannya kosong liat mereka",ini kakak radit pandu mengomongkan kateter dokter pandangannya kosong lihat mereka,0
"Saya ulang terus nonton ini 10 kali, 😅😅",saya ulang terus menonton ini kali,0
terimakasih ilmunya pak hikaru nakamura,terimakasih ilmunya pak hikaru nakamura,0
Seneng banget bang radit undang lagi yg ahli ahli dong,senang sekali kakak radit undang lagi yang ahli ahli dong,0
Lumayan kuliah 2 SKS. Dapet ilmu dan agak mual dikit ga ngaruh.,lumayan kuliah sks dapat ilmu dan agak mual dikit tidak ngaruh,0
Chae song wa fersi cwo ini mah 😊,chae song wa fersi cowok ini mah,0
Bang undang dokter spesialis nuklir dong bang,kakak undang dokter spesialis nuklir dong kakak,0
pandu lebih kerasa ngerusak obrolan si,pandu lebih kerasa ngerusak obrolan si,0
bang request interview dokter spesialis anestesi dongg,kakak request interview dokter spesialis anestesi dong,0
"Pandu bikin ngakak ""kalau ngitungnya kelebihan gimana?"" wkwkwkkwk..kok kepikiran nanya gitu...wkwkwk",pandu membuat tertawa kalau ngitungnya kelebihan bagaimana wkwkwkkwk mengapa kepikiran tanya begitu haha,0
"Tanya dong barangkali disini ada yang bisa jawab, kalo sakit kepala tuh sebenarnya rasanya tuh dari mana sih ? Apakah syaraf, otak atau ada bagian lain ? Dan kenapa ada beberapa jenis sakit kepala yang berbeda ? Sekalian pengin tau solusi untuk meredakan sakit kepala ketika puasa ? Maaf kalo kebanyakan tanya",tanya dong barangkali disini ada yang bisa jawab kalau sakit kepala tuh sebenarnya rasanya tuh dari dimana sih apakah syaraf otak atau ada bagian lain dan kenapa ada beberapa jenis sakit kepala yang berbeda sekalian pengin tau solusi untuk meredakan sakit kepala ketika puasa maaf kalau kebanyakan tanya,0
Becanda melulu......serius dikit ding....,becanda melulu serius dikit ding,0
seru banget eu,seru sekali eu,0
Lupa itu blessing🔥🔥🔥,lupa itu blessing,0
"Bg mau tanya, kan kalau kena tumor seperti lotre aja kata dokter nya, tapi bagaimana penelitian orang-orang di setiap negara dengan populasi terbesar terkena tumor atau penyakit  mematikan lainnya, pada negara tertentu yang katanya terjadi karena pola makan, tidur, dll. Apakah ini bisa dianggap benar. 🙏🙏",kakak mau tanya kan kalau kena tumor seperti lotre saja kata dokter nya tetapi bagaimana penelitian orang orang di setiap negara dengan populasi terbesar terkena tumor atau penyakit mematikan lainnya pada negara tertentu yang katanya terjadi sebab pola makan tidur dan lain-lain apakah ini bisa dianggap benar,0
Ngilu😭,ngilu,0
"Dokter bedah tumor nya Alm suamiku di RS.PON.. selama konsul sama dr Ryan selalu puas sm jwb2nya.. dan gak pernah diburu2 klo lg konsul,pdhl pasiennya mungkin banyak ya...",dokter bedah tumor nya almarhum suamiku di rs pon selama konsultasi dengan dari ryan selalu puas sama jwb2nya dan tidak pernah diburu2 kalau lagi konsultasi padahal pasiennya mungkin banyak ya,0
"Ini konten mahal banget isinyaa!! Banyakin konten gini bang radit, mencerdaskan bangsa 😁😁😁",ini konten mahal sekali isinyaa membanyaki konten seperti ini kakak radit mencerdaskan bangsa,0
kurang suka dengan co hostnya. Kurang oke sih dalam obrolan.,kurang suka dengan cowok hostnya kurang oke sih dalam obrolan,0
Bang Radit undang dr. Tan Shot Yen dong,kakak radit undang dari tan shot yen dong,0
"bang ko gue engga percaya ya, elu takut denger cerita bedah wkwkwkwk",kakak kok saya enggak percaya ya kamu takut dengar cerita bedah haha,0
"fyi, mic pandu doang yg dipakein busa.. krn kabarnya cipratan ludah pandu setara sama air liur komodo",fyi mic pandu doang yang dipakein busa karena kabarnya cipratan ludah pandu setara dengan air liur komodo,0
"Nah ini baru omongan Otak, literally..",nah ini baru omongan otak literally,0
Wah bang radit tau jasjus,wah kakak radit tau jasjus,0
Undang prof nur rasyid bang radit,undang prof nur rasyid kakak radit,0
"Sebagai orang awam tapi suka banget nonton series kedokteran, pas dr. Ryan jelasin, gw sambil bayangin proses operasinya. Sukan nih sama kontennya Bang Radit yg satu ini.",sebagai orang awam tetapi suka sekali menonton series kedokteran pas dari ryan jelasin saya sambil bayangkan proses operasinya sukan nih dengan kontennya kakak radit yang satu ini,0
Sebagai lulusan drakor doctor romantic 123 sedikitnya agak paham 😂,sebagai lulusan drakor doctor romantic sedikitnya agak paham,0
21:27 Wkwkwk gak kebaca bgt bang radiit responnya,haha tidak kebaca banget kakak radiit responnya,0
"WAAAAAAAAAAA SAMPE GUA ULANG"" BANG RADIIIT",wa sampai saya ulang kakak radit,0
"makasi loh raditya dika, kalau bisa sering"" bang, biar motivasi hidup sehatnya tiap hari ke remind 😢",terima kasih loh raditya dika kalau bisa sering kakak agar motivasi hidup sehatnya tiap hari ke remind,0
Pandu memang asli mirip banget sama Agus Magelang wkwk,pandu memang asli seperti sekali dengan agus magelang haha,0
jadi pengen medical cek up,jadi ingin medical cek up,0
pandu mewakili kita kita yg kepo,pandu mewakili kita kita yang penasaran,0
"Seru banget nontonnya, hampir sejam gak berasa. Penjelasan dari Dr.Ryan sangat mudah dipahami, ditambah pertanyaan - pertanyaan sederhana dari bang Radit yang sangat mewakili dari pertanyaan kebanyakan orang awam.

Sukses selalu Dr.Ryan dan Bang Radit.",seru sekali nontonnya hampir sejam tidak berasa penjelasan dari dari ryan sangat mudah dipahami ditambah pertanyaan pertanyaan sederhana dari kakak radit yang sangat mewakili dari pertanyaan kebanyakan orang awam sukses selalu dari ryan dan kakak radit,0
dr ryan kenal dokdes gakkk,dari ryan kenal dokdes tidak,0
Gw bulan februari tahun lalu op tumor di batang otak bang :),saya bulan februari tahun lalu op tumor di batang otak kakak,0
Bang gw baru abis oprasi tumor di batang otak :),kakak saya baru habis operasi tumor di batang otak,0
"hari ke 13, subscriber 10.2jt, tapi views cuma 371k

FIX, SUBSCRIBER LO 98.7% GAPUNYA OTAK WWKWKWKWKWKWKW",hari ke subscriber 2jt tetapi views cuma 371k fix subscriber kamu enggak punya otak wwkwkwkw,0
"Yang kaya begini lah tolong misirikit tontonnnn jangan yg pomar pamer, gosap gosip ae yg ditontonnn -_-",yang kayak seperti ini lah tolong misirikit tonton jangan yang pomar pamer gosap gosip saja yang ditonton _,0
"Keren nih, harusnya bintang tamunya Vior bang hehe",keren nih harusnya bintang tamunya vior kakak he,0
konten lu isinya mau game mau podcast keren smua bang,konten kamu isinya mau game mau podcast keren semua kakak,0
klo MRI pake bpjs mau gua tiap taun,kalau mri pakai bpjs mau saya tiap tahun,0
Wah pertanyaan Radit serem : gmn cara buka kepala? Deddy Corbuzier nonton nggak ya?,wah pertanyaan radit seram bagaimana cara buka kepala deddy corbuzier menonton tidak ya,0
"Bener nggak, Iq itu hanya berperan 6% dalam hidup? menurut steven stain & howard book dalam bukunya The EQ Edge: Emotional Intelligence and Your Success",benar tidak iq itu hanya berperan dalam hidup menurut steven stain howard book dalam bukunya the eq edge emotional intelligence and your succes,0
❤❤❤,,0
"Nonton podcast ini berulang-ulang dan ga bosen, pembahasan berbobot tapi ringan diterima masyarakat awam 😊",menonton podcast ini berulang ulang dan tidak bosan pembahasan berbobot tetapi ringan diterima masyarakat awam,0
"Lalu gimana dengan orang punya ingatan fotografis? Itu sebenernya ada gak sih? Gue ada baca novel tokoh utamanya punya ingatan fotografis.

Dari semua spesialis dokter gue paling gimana gitu sama spesialis otak. Semua spesialis juga keren tapi otak tuh kayak wah gila *emot mata berkaca-kaca. Semoga bakal ada spesialis-spesialis lain bang atau dari industri lain.

Btw yang dokter bilang tentang ibu itu bener banget, seharusnya semua orang gitu. Ibuku meninggal karena sakit kankernya terlambat ditangani, beliau nahan kuat banget. Al fatihah mama.",lalu bagaimana dengan orang punya ingatan fotografis itu sebenarnya ada tidak sih saya ada baca novel tokoh utamanya punya ingatan fotografis dari semua spesialis dokter saya paling bagaimana begitu dengan spesialis otak semua spesialis juga keren tetapi otak tuh seperti wah gila emot mata berkaca kaca semoga akan ada spesialis spesialis lain kakak atau dari industri lain by the way yang dokter bilang tentang ibu itu benar sekali seharusnya semua orang begitu ibuku meninggal sebab sakit kankernya terlambat ditangani beliau menahan kuat sekali al fatihah mama,0
"Pas pandu bilang kaya peci 😂 20:52
24:03 dari video inii saya belajar bahwa otak tidak merasa sakit😢",pas pandu bilang kayak peci dari video ini saya belajar bahwa otak tidak merasa sakit,0
Jujur agak ngilu dengernya tapi sangat menantang untuk didengar😂,jujur agak ngilu dengernya tetapi sangat menantang untuk didengar,0
"Semoga semua dokter di Indonesia juga punya cara pikir kaya dokter ryan. Dulu eyangku pernah mengeluh sakit terus di bagian dada. Kubawa ke rumah sakit minta check up kalau bisa di rontgen, sama dokternya dibilang nggak usah, karena eyangku kelihatan nggak sakit. 2 minggu kemudian eyangku meninggal.",semoga semua dokter di indonesia juga punya cara pikir kayak dokter ryan dulu eyangku pernah mengeluh sakit terus di bagian dada kubawa ke rumah sakit meminta check up kalau bisa di rontgen dengan dokternya dibilang tidak usah sebab eyangku kelihatan tidak sakit minggu kemudian eyangku meninggal,0
"Sadar ngga sih beberapa pertanyaan pandu tuh bagus menurutku (entah itu diskrip ato ngga) pertanyaan yg simple tapi malah lebih susah dijelasin, kayak dia nanya ""darimana kita tahu kalau itu pake otak kanan atau otak kiri"" 😂",sadar enggak sih beberapa pertanyaan pandu tuh bagus menurutku entah itu diskrip atau enggak pertanyaan yang simple tetapi malah lebih susah dijelasin seperti dia tanya darimana kita tahu kalau itu pakai otak kanan atau otak kiri,0
